No,pm,DEWP,TEMP,PRES,Iws,Is,Ir,HUMI,precipitation,Iprec,cbwd,rain,snow
34854,139,-14,-7.0,1031.0,12.97,0,0,57.0,0.0,0.0,1.0,0.0,0.0
34855,111,-17,-10.0,1031.0,16.1,0,0,56.0,0.0,0.0,1.0,0.0,0.0
34856,104,-16,-9.0,1031.0,20.12,0,0,56.0,0.0,0.0,1.0,0.0,0.0
34857,124,-15,-6.0,1031.0,24.14,0,0,48.0,0.0,0.0,1.0,0.0,0.0
34858,93,-13,-2.0,1032.0,27.27,0,0,42.0,0.0,0.0,1.0,0.0,0.0
34859,98,-17,3.0,1033.0,4.02,0,0,21.0,0.0,0.0,3.0,0.0,0.0
34860,66,-16,4.0,1032.0,8.94,0,0,21.0,0.0,0.0,3.0,0.0,0.0
34861,47,-17,4.0,1032.0,13.86,0,0,19.0,0.0,0.0,3.0,0.0,0.0
34862,34,-17,5.0,1031.0,17.88,0,0,18.0,0.0,0.0,3.0,0.0,0.0
34863,36,-18,6.0,1031.0,21.01,0,0,15.0,0.0,0.0,3.0,0.0,0.0
34864,36,-18,6.0,1031.0,24.14,0,0,15.0,0.0,0.0,3.0,0.0,0.0
34865,33,-19,5.0,1031.0,25.93,0,0,15.0,0.0,0.0,3.0,0.0,0.0
34866,29,-18,1.0,1032.0,1.79,0,0,22.0,0.0,0.0,0.0,0.0,0.0
34867,105,-17,1.0,1033.0,4.92,0,0,24.0,0.0,0.0,0.0,0.0,0.0
34868,121,-16,-1.0,1033.0,6.71,0,0,30.0,0.0,0.0,0.0,0.0,0.0
34869,168,-14,-2.0,1034.0,0.89,0,0,39.0,0.0,0.0,2.0,0.0,0.0
34870,202,-14,-4.0,1035.0,1.78,0,0,45.0,0.0,0.0,2.0,0.0,0.0
34871,196,-13,-4.0,1035.0,2.67,0,0,49.0,0.0,0.0,2.0,0.0,0.0
34872,216,-13,-6.0,1035.0,3.56,0,0,57.0,0.0,0.0,2.0,0.0,0.0
34873,247,-14,-6.0,1036.0,0.89,0,0,53.0,0.0,0.0,3.0,0.0,0.0
34874,273,-14,-6.0,1036.0,0.89,0,0,53.0,0.0,0.0,0.0,0.0,0.0
34875,334,-15,-9.0,1036.0,0.89,0,0,61.0,0.0,0.0,1.0,0.0,0.0
34876,417,-14,-8.0,1036.0,0.45,0,0,61.0,0.0,0.0,2.0,0.0,0.0
34877,457,-15,-9.0,1036.0,0.89,0,0,61.0,0.0,0.0,1.0,0.0,0.0
34878,426,-14,-8.0,1035.0,0.45,0,0,61.0,0.0,0.0,2.0,0.0,0.0
34879,377,-14,-9.0,1035.0,1.79,0,0,67.0,0.0,0.0,3.0,0.0,0.0
34880,346,-14,-9.0,1036.0,0.89,0,0,67.0,0.0,0.0,2.0,0.0,0.0
34881,332,-13,-9.0,1036.0,1.79,0,0,72.0,0.0,0.0,3.0,0.0,0.0
34882,282,-12,-6.0,1037.0,1.79,0,0,62.0,0.0,0.0,1.0,0.0,0.0
34883,211,-11,-4.0,1036.0,3.58,0,0,58.0,0.0,0.0,1.0,0.0,0.0
34884,201,-11,-1.0,1036.0,0.89,0,0,46.0,0.0,0.0,2.0,0.0,0.0
34885,235,-10,0.0,1035.0,1.78,0,0,46.0,0.0,0.0,2.0,0.0,0.0
34886,283,-11,0.0,1034.0,2.67,0,0,43.0,0.0,0.0,2.0,0.0,0.0
34887,313,-10,1.0,1033.0,3.56,0,0,43.0,0.0,0.0,2.0,0.0,0.0
34888,337,-10,1.0,1032.0,4.45,0,0,43.0,0.0,0.0,2.0,0.0,0.0
34889,362,-11,0.0,1032.0,5.34,0,0,43.0,0.0,0.0,2.0,0.0,0.0
34890,333,-10,-2.0,1031.0,0.89,0,0,54.0,0.0,0.0,0.0,0.0,0.0
34891,312,-10,-4.0,1032.0,1.79,0,0,62.0,0.0,0.0,1.0,0.0,0.0
34892,309,-10,-4.0,1032.0,0.89,0,0,62.0,0.0,0.0,3.0,0.0,0.0
34893,332,-10,-4.0,1032.0,1.79,0,0,62.0,0.0,0.0,1.0,0.0,0.0
34894,294,-9,-4.0,1031.0,0.89,0,0,68.0,0.0,0.0,3.0,0.0,0.0
34895,302,-9,-4.0,1031.0,1.78,0,0,68.0,0.0,0.0,3.0,0.0,0.0
34896,267,-9,-5.0,1031.0,0.45,0,0,73.0,0.0,0.0,2.0,0.0,0.0
34897,267,-10,-6.0,1031.0,1.79,0,0,73.0,0.0,0.0,1.0,0.0,0.0
34898,297,-11,-7.0,1030.0,3.58,0,0,73.0,0.0,0.0,1.0,0.0,0.0
34899,329,-11,-7.0,1029.0,5.37,0,0,73.0,0.0,0.0,1.0,0.0,0.0
34900,326,-10,-7.0,1029.0,7.16,0,0,79.0,0.0,0.0,1.0,0.0,0.0
34901,305,-10,-7.0,1028.0,8.95,0,0,79.0,0.0,0.0,1.0,0.0,0.0
34902,281,-10,-7.0,1028.0,10.74,0,0,79.0,0.0,0.0,1.0,0.0,0.0
34903,254,-12,-8.0,1028.0,13.87,0,0,72.0,0.0,0.0,1.0,0.0,0.0
34904,247,-12,-8.0,1028.0,15.66,0,0,72.0,0.0,0.0,1.0,0.0,0.0
34905,265,-12,-8.0,1029.0,18.79,0,0,72.0,0.0,0.0,1.0,0.0,0.0
34906,262,-10,-6.0,1029.0,22.81,0,0,73.0,0.0,0.0,1.0,0.0,0.0
34907,267,-8,-3.0,1029.0,24.6,0,0,68.0,0.0,0.0,1.0,0.0,0.0
34908,282,-10,-1.0,1028.0,27.73,0,0,50.0,0.0,0.0,1.0,0.0,0.0
34909,295,-11,2.0,1026.0,30.86,0,0,37.0,0.0,0.0,1.0,0.0,0.0
34910,286,-11,4.0,1025.0,33.99,0,0,32.0,0.0,0.0,1.0,0.0,0.0
34911,84,-14,7.0,1024.0,38.01,0,0,20.0,0.0,0.0,1.0,0.0,0.0
34912,58,-15,6.0,1024.0,42.03,0,0,20.0,0.0,0.0,1.0,0.0,0.0
34913,43,-19,6.0,1025.0,50.08,0,0,14.0,0.0,0.0,1.0,0.0,0.0
34914,36,-22,4.0,1026.0,59.91,0,0,12.0,0.0,0.0,1.0,0.0,0.0
34915,26,-23,2.0,1028.0,67.06,0,0,13.0,0.0,0.0,1.0,0.0,0.0
34916,36,-23,1.0,1030.0,75.11,0,0,14.0,0.0,0.0,1.0,0.0,0.0
34917,32,-23,-1.0,1031.0,90.31,0,0,16.0,0.0,0.0,1.0,0.0,0.0
34918,21,-23,-2.0,1031.0,104.17,0,0,18.0,0.0,0.0,1.0,0.0,0.0
34919,18,-24,-3.0,1032.0,118.03,0,0,18.0,0.0,0.0,1.0,0.0,0.0
34920,20,-23,-3.0,1032.0,130.99,0,0,19.0,0.0,0.0,1.0,0.0,0.0
34921,13,-22,-3.0,1032.0,143.06,0,0,21.0,0.0,0.0,1.0,0.0,0.0
34922,15,-22,-4.0,1032.0,152.89,0,0,23.0,0.0,0.0,1.0,0.0,0.0
34923,11,-21,-4.0,1032.0,162.72,0,0,25.0,0.0,0.0,1.0,0.0,0.0
34924,13,-22,-4.0,1033.0,172.55,0,0,23.0,0.0,0.0,1.0,0.0,0.0
34925,16,-22,-5.0,1034.0,180.6,0,0,24.0,0.0,0.0,1.0,0.0,0.0
34926,13,-22,-5.0,1034.0,189.54,0,0,24.0,0.0,0.0,1.0,0.0,0.0
34927,13,-23,-5.0,1035.0,196.69,0,0,22.0,0.0,0.0,1.0,0.0,0.0
34928,11,-23,-5.0,1035.0,204.74,0,0,22.0,0.0,0.0,1.0,0.0,0.0
34929,18,-23,-5.0,1036.0,212.79,0,0,22.0,0.0,0.0,1.0,0.0,0.0
34930,17,-23,-3.0,1036.0,219.94,0,0,19.0,0.0,0.0,1.0,0.0,0.0
34931,16,-23,-2.0,1036.0,228.88,0,0,18.0,0.0,0.0,1.0,0.0,0.0
34932,16,-23,-1.0,1036.0,237.82,0,0,16.0,0.0,0.0,1.0,0.0,0.0
34933,18,-26,1.0,1035.0,249.0,0,0,11.0,0.0,0.0,1.0,0.0,0.0
34934,15,-26,2.0,1034.0,257.94,0,0,10.0,0.0,0.0,1.0,0.0,0.0
34935,14,-25,2.0,1033.0,269.12,0,0,11.0,0.0,0.0,1.0,0.0,0.0
34936,16,-26,2.0,1033.0,278.95,0,0,10.0,0.0,0.0,1.0,0.0,0.0
34937,13,-25,2.0,1033.0,288.78,0,0,11.0,0.0,0.0,1.0,0.0,0.0
34938,11,-25,1.0,1034.0,296.83,0,0,12.0,0.0,0.0,1.0,0.0,0.0
34939,14,-25,0.0,1034.0,306.66,0,0,13.0,0.0,0.0,1.0,0.0,0.0
34940,17,-23,0.0,1034.0,314.71,0,0,15.0,0.0,0.0,1.0,0.0,0.0
34941,16,-23,-1.0,1034.0,322.76,0,0,16.0,0.0,0.0,1.0,0.0,0.0
34942,13,-23,-1.0,1034.0,331.7,0,0,16.0,0.0,0.0,1.0,0.0,0.0
34943,17,-23,-1.0,1034.0,338.85,0,0,16.0,0.0,0.0,1.0,0.0,0.0
34944,15,-23,-4.0,1034.0,343.77,0,0,21.0,0.0,0.0,1.0,0.0,0.0
34945,13,-22,-5.0,1034.0,347.79,0,0,24.0,0.0,0.0,1.0,0.0,0.0
34946,23,-23,-3.0,1034.0,352.71,0,0,19.0,0.0,0.0,1.0,0.0,0.0
34947,16,-23,-3.0,1034.0,358.52,0,0,19.0,0.0,0.0,1.0,0.0,0.0
34948,18,-23,-2.0,1034.0,364.33,0,0,18.0,0.0,0.0,1.0,0.0,0.0
34949,12,-23,-3.0,1033.0,370.14,0,0,19.0,0.0,0.0,1.0,0.0,0.0
34950,16,-22,-4.0,1033.0,374.16,0,0,23.0,0.0,0.0,1.0,0.0,0.0
34951,9,-22,-4.0,1033.0,379.08,0,0,23.0,0.0,0.0,1.0,0.0,0.0
34952,14,-22,-4.0,1033.0,384.89,0,0,23.0,0.0,0.0,1.0,0.0,0.0
34953,18,-21,-4.0,1033.0,392.04,0,0,25.0,0.0,0.0,1.0,0.0,0.0
34954,24,-22,-2.0,1033.0,397.85,0,0,19.0,0.0,0.0,1.0,0.0,0.0
34955,25,-22,-2.0,1033.0,403.66,0,0,19.0,0.0,0.0,1.0,0.0,0.0
34956,21,-21,-1.0,1032.0,409.47,0,0,20.0,0.0,0.0,1.0,0.0,0.0
34957,23,-21,0.0,1030.0,415.28,0,0,18.0,0.0,0.0,1.0,0.0,0.0
34958,27,-24,0.0,1029.0,420.2,0,0,14.0,0.0,0.0,1.0,0.0,0.0
34959,18,-24,1.0,1028.0,425.12,0,0,13.0,0.0,0.0,1.0,0.0,0.0
34960,15,-23,1.0,1027.0,428.25,0,0,14.0,0.0,0.0,1.0,0.0,0.0
34961,20,-23,0.0,1027.0,0.89,0,0,15.0,0.0,0.0,2.0,0.0,0.0
34962,27,-23,1.0,1027.0,1.79,0,0,14.0,0.0,0.0,1.0,0.0,0.0
34963,30,-19,-2.0,1027.0,1.79,0,0,25.0,0.0,0.0,0.0,0.0,0.0
34964,54,-20,-2.0,1027.0,0.89,0,0,23.0,0.0,0.0,2.0,0.0,0.0
34965,64,-19,-3.0,1027.0,0.89,0,0,27.0,0.0,0.0,3.0,0.0,0.0
34966,126,-18,-4.0,1027.0,0.45,0,0,32.0,0.0,0.0,2.0,0.0,0.0
34967,108,-18,-5.0,1027.0,1.79,0,0,35.0,0.0,0.0,3.0,0.0,0.0
34968,45,-19,-6.0,1027.0,1.79,0,0,34.0,0.0,0.0,1.0,0.0,0.0
34969,30,-20,-6.0,1027.0,3.58,0,0,32.0,0.0,0.0,1.0,0.0,0.0
34970,21,-18,-3.0,1027.0,7.6,0,0,30.0,0.0,0.0,1.0,0.0,0.0
34971,14,-17,-2.0,1027.0,13.41,0,0,30.0,0.0,0.0,1.0,0.0,0.0
34972,12,-17,-3.0,1027.0,20.56,0,0,33.0,0.0,0.0,1.0,0.0,0.0
34973,14,-18,-4.0,1027.0,24.58,0,0,32.0,0.0,0.0,1.0,0.0,0.0
34974,17,-20,-3.0,1027.0,31.73,0,0,25.0,0.0,0.0,1.0,0.0,0.0
34975,13,-20,-4.0,1027.0,39.78,0,0,27.0,0.0,0.0,1.0,0.0,0.0
34976,15,-20,-4.0,1027.0,46.93,0,0,27.0,0.0,0.0,1.0,0.0,0.0
34977,17,-20,-4.0,1028.0,52.74,0,0,27.0,0.0,0.0,1.0,0.0,0.0
34978,21,-21,-3.0,1029.0,59.89,0,0,23.0,0.0,0.0,1.0,0.0,0.0
34979,17,-23,-2.0,1029.0,68.83,0,0,18.0,0.0,0.0,1.0,0.0,0.0
34980,14,-24,-1.0,1029.0,77.77,0,0,15.0,0.0,0.0,1.0,0.0,0.0
34981,11,-23,0.0,1028.0,84.92,0,0,15.0,0.0,0.0,1.0,0.0,0.0
34982,11,-27,1.0,1026.0,93.86,0,0,10.0,0.0,0.0,1.0,0.0,0.0
34983,15,-26,1.0,1025.0,101.91,0,0,11.0,0.0,0.0,1.0,0.0,0.0
34984,21,-27,2.0,1025.0,109.06,0,0,9.0,0.0,0.0,1.0,0.0,0.0
34985,14,-26,2.0,1025.0,114.87,0,0,10.0,0.0,0.0,1.0,0.0,0.0
34986,20,-27,1.0,1024.0,119.79,0,0,10.0,0.0,0.0,1.0,0.0,0.0
34987,22,-27,1.0,1024.0,124.71,0,0,10.0,0.0,0.0,1.0,0.0,0.0
34988,30,-26,1.0,1025.0,128.73,0,0,11.0,0.0,0.0,1.0,0.0,0.0
34990,38,-26,0.0,1024.0,136.78,0,0,12.0,0.0,0.0,1.0,0.0,0.0
34991,38,-26,0.0,1024.0,139.91,0,0,12.0,0.0,0.0,1.0,0.0,0.0
34992,48,-26,0.0,1024.0,143.04,0,0,12.0,0.0,0.0,1.0,0.0,0.0
34993,58,-23,-1.0,1024.0,4.02,0,0,16.0,0.0,0.0,0.0,0.0,0.0
34994,64,-24,0.0,1023.0,5.81,0,0,14.0,0.0,0.0,1.0,0.0,0.0
34995,74,-24,-1.0,1023.0,9.83,0,0,15.0,0.0,0.0,1.0,0.0,0.0
34996,77,-24,0.0,1022.0,16.98,0,0,14.0,0.0,0.0,1.0,0.0,0.0
34997,32,-24,0.0,1022.0,24.13,0,0,14.0,0.0,0.0,1.0,0.0,0.0
34998,27,-24,-2.0,1021.0,28.15,0,0,16.0,0.0,0.0,1.0,0.0,0.0
34999,24,-24,-3.0,1021.0,32.17,0,0,18.0,0.0,0.0,1.0,0.0,0.0
35000,33,-23,-4.0,1021.0,0.89,0,0,21.0,0.0,0.0,2.0,0.0,0.0
35001,60,-22,-7.0,1021.0,1.78,0,0,29.0,0.0,0.0,2.0,0.0,0.0
35002,77,-18,-3.0,1021.0,1.79,0,0,30.0,0.0,0.0,0.0,0.0,0.0
35003,84,-22,1.0,1021.0,0.89,0,0,16.0,0.0,0.0,2.0,0.0,0.0
35004,67,-23,4.0,1020.0,1.78,0,0,11.0,0.0,0.0,2.0,0.0,0.0
35005,59,-24,5.0,1019.0,1.79,0,0,10.0,0.0,0.0,0.0,0.0,0.0
35006,42,-25,6.0,1017.0,5.81,0,0,8.0,0.0,0.0,0.0,0.0,0.0
35007,32,-24,7.0,1016.0,10.73,0,0,8.0,0.0,0.0,0.0,0.0,0.0
35008,44,-24,7.0,1016.0,15.65,0,0,8.0,0.0,0.0,0.0,0.0,0.0
35009,68,-25,6.0,1016.0,19.67,0,0,8.0,0.0,0.0,0.0,0.0,0.0
35010,43,-24,4.0,1016.0,22.8,0,0,10.0,0.0,0.0,0.0,0.0,0.0
35028,34,-23,6.0,1017.0,75.98,0,0,10.0,0.0,0.0,1.0,0.0,0.0
35029,25,-22,6.0,1016.0,85.81,0,0,11.0,0.0,0.0,1.0,0.0,0.0
35030,27,-22,7.0,1015.0,95.64,0,0,10.0,0.0,0.0,1.0,0.0,0.0
35031,25,-21,7.0,1015.0,104.58,0,0,11.0,0.0,0.0,1.0,0.0,0.0
35032,25,-23,7.0,1014.0,112.63,0,0,9.0,0.0,0.0,1.0,0.0,0.0
35033,25,-23,7.0,1014.0,120.68,0,0,9.0,0.0,0.0,1.0,0.0,0.0
35034,25,-22,6.0,1015.0,126.49,0,0,11.0,0.0,0.0,1.0,0.0,0.0
35035,36,-22,5.0,1015.0,130.51,0,0,12.0,0.0,0.0,1.0,0.0,0.0
35036,36,-22,6.0,1015.0,132.3,0,0,11.0,0.0,0.0,1.0,0.0,0.0
35037,64,-21,5.0,1015.0,3.13,0,0,13.0,0.0,0.0,0.0,0.0,0.0
35038,67,-20,3.0,1015.0,1.79,0,0,16.0,0.0,0.0,2.0,0.0,0.0
35039,72,-20,3.0,1014.0,3.13,0,0,16.0,0.0,0.0,0.0,0.0,0.0
35040,88,-21,4.0,1014.0,4.92,0,0,14.0,0.0,0.0,0.0,0.0,0.0
35041,84,-18,-2.0,1013.0,0.89,0,0,28.0,0.0,0.0,2.0,0.0,0.0
35042,87,-20,1.0,1013.0,1.79,0,0,19.0,0.0,0.0,0.0,0.0,0.0
35043,107,-18,-2.0,1012.0,0.89,0,0,28.0,0.0,0.0,2.0,0.0,0.0
35044,129,-16,-5.0,1012.0,1.79,0,0,41.0,0.0,0.0,1.0,0.0,0.0
35045,109,-16,-2.0,1011.0,3.58,0,0,33.0,0.0,0.0,1.0,0.0,0.0
35046,113,-15,-5.0,1011.0,1.79,0,0,45.0,0.0,0.0,0.0,0.0,0.0
35047,83,-19,2.0,1010.0,3.13,0,0,19.0,0.0,0.0,1.0,0.0,0.0
35048,71,-20,5.0,1011.0,10.28,0,0,14.0,0.0,0.0,1.0,0.0,0.0
35049,61,-19,5.0,1012.0,17.43,0,0,15.0,0.0,0.0,1.0,0.0,0.0
35050,50,-19,6.0,1013.0,27.26,0,0,14.0,0.0,0.0,1.0,0.0,0.0
35051,48,-18,7.0,1013.0,37.09,0,0,14.0,0.0,0.0,1.0,0.0,0.0
35052,41,-19,7.0,1013.0,46.03,0,0,13.0,0.0,0.0,1.0,0.0,0.0
35053,34,-18,9.0,1012.0,57.21,0,0,12.0,0.0,0.0,1.0,0.0,0.0
35054,28,-18,9.0,1011.0,65.26,0,0,12.0,0.0,0.0,1.0,0.0,0.0
35055,22,-19,9.0,1011.0,73.31,0,0,11.0,0.0,0.0,1.0,0.0,0.0
35056,19,-18,9.0,1012.0,83.14,0,0,12.0,0.0,0.0,1.0,0.0,0.0
35057,16,-18,9.0,1012.0,92.97,0,0,12.0,0.0,0.0,1.0,0.0,0.0
35058,21,-19,8.0,1012.0,102.8,0,0,12.0,0.0,0.0,1.0,0.0,0.0
35059,15,-19,8.0,1013.0,109.95,0,0,12.0,0.0,0.0,1.0,0.0,0.0
35060,22,-19,7.0,1013.0,114.87,0,0,13.0,0.0,0.0,1.0,0.0,0.0
35061,18,-21,7.0,1014.0,119.79,0,0,11.0,0.0,0.0,1.0,0.0,0.0
35062,23,-21,7.0,1014.0,125.6,0,0,11.0,0.0,0.0,1.0,0.0,0.0
35063,20,-21,6.0,1014.0,130.52,0,0,12.0,0.0,0.0,1.0,0.0,0.0
35064,23,-20,7.0,1014.0,137.67,0,0,12.0,0.0,0.0,1.0,0.0,0.0
35065,24,-20,7.0,1014.0,143.48,0,0,12.0,0.0,0.0,1.0,0.0,0.0
35066,53,-20,7.0,1013.0,147.5,0,0,12.0,0.0,0.0,1.0,0.0,0.0
35067,65,-20,6.0,1013.0,151.52,0,0,13.0,0.0,0.0,1.0,0.0,0.0
35068,70,-20,6.0,1013.0,153.31,0,0,13.0,0.0,0.0,1.0,0.0,0.0
35069,79,-18,3.0,1012.0,0.89,0,0,19.0,0.0,0.0,2.0,0.0,0.0
35070,92,-18,4.0,1012.0,4.02,0,0,18.0,0.0,0.0,1.0,0.0,0.0
35071,106,-19,6.0,1012.0,8.94,0,0,14.0,0.0,0.0,1.0,0.0,0.0
35072,75,-19,6.0,1013.0,16.09,0,0,14.0,0.0,0.0,1.0,0.0,0.0
35073,58,-18,6.0,1013.0,21.9,0,0,15.0,0.0,0.0,1.0,0.0,0.0
35074,33,-18,7.0,1014.0,26.82,0,0,14.0,0.0,0.0,1.0,0.0,0.0
35075,51,-18,8.0,1015.0,31.74,0,0,13.0,0.0,0.0,1.0,0.0,0.0
35076,32,-18,9.0,1015.0,39.79,0,0,12.0,0.0,0.0,1.0,0.0,0.0
35077,23,-17,10.0,1015.0,48.73,0,0,13.0,0.0,0.0,1.0,0.0,0.0
35078,28,-18,11.0,1014.0,55.88,0,0,11.0,0.0,0.0,1.0,0.0,0.0
35079,23,-17,11.0,1014.0,63.93,0,0,12.0,0.0,0.0,1.0,0.0,0.0
35080,24,-17,11.0,1014.0,71.08,0,0,12.0,0.0,0.0,1.0,0.0,0.0
35081,26,-17,11.0,1014.0,76.89,0,0,12.0,0.0,0.0,1.0,0.0,0.0
35082,26,-16,10.0,1015.0,81.81,0,0,14.0,0.0,0.0,1.0,0.0,0.0
35083,27,-16,9.0,1015.0,84.94,0,0,15.0,0.0,0.0,1.0,0.0,0.0
35084,43,-16,9.0,1016.0,1.79,0,0,15.0,0.0,0.0,0.0,0.0,0.0
35085,62,-14,3.0,1017.0,2.68,0,0,27.0,0.0,0.0,0.0,0.0,0.0
35086,70,-14,0.0,1017.0,1.79,0,0,33.0,0.0,0.0,3.0,0.0,0.0
35087,81,-12,-1.0,1018.0,0.89,0,0,42.0,0.0,0.0,0.0,0.0,0.0
35088,111,-12,0.0,1019.0,1.79,0,0,39.0,0.0,0.0,1.0,0.0,0.0
35089,144,-13,-2.0,1019.0,0.89,0,0,42.0,0.0,0.0,3.0,0.0,0.0
35090,170,-12,-4.0,1019.0,0.89,0,0,53.0,0.0,0.0,2.0,0.0,0.0
35091,174,-12,-4.0,1019.0,1.34,0,0,53.0,0.0,0.0,2.0,0.0,0.0
35092,174,-12,-4.0,1019.0,0.89,0,0,53.0,0.0,0.0,1.0,0.0,0.0
35093,172,-12,-5.0,1020.0,0.89,0,0,57.0,0.0,0.0,2.0,0.0,0.0
35094,149,-10,-2.0,1020.0,1.79,0,0,54.0,0.0,0.0,0.0,0.0,0.0
35095,166,-7,-2.0,1020.0,3.58,0,0,68.0,0.0,0.0,0.0,0.0,0.0
35096,187,-9,-5.0,1020.0,0.89,0,0,73.0,0.0,0.0,3.0,0.0,0.0
35097,107,-9,-5.0,1021.0,3.13,0,0,73.0,0.0,0.0,1.0,0.0,0.0
35098,114,-7,-2.0,1021.0,4.92,0,0,68.0,0.0,0.0,1.0,0.0,0.0
35099,108,-7,2.0,1021.0,6.71,0,0,51.0,0.0,0.0,1.0,0.0,0.0
35100,102,-8,4.0,1020.0,0.89,0,0,41.0,0.0,0.0,2.0,0.0,0.0
35101,95,-8,5.0,1019.0,1.78,0,0,38.0,0.0,0.0,2.0,0.0,0.0
35102,127,-9,7.0,1017.0,2.67,0,0,30.0,0.0,0.0,2.0,0.0,0.0
35103,125,-9,7.0,1016.0,4.46,0,0,30.0,0.0,0.0,2.0,0.0,0.0
35104,128,-10,7.0,1016.0,5.35,0,0,28.0,0.0,0.0,2.0,0.0,0.0
35105,146,-10,6.0,1016.0,5.8,0,0,30.0,0.0,0.0,2.0,0.0,0.0
35106,165,-9,4.0,1016.0,6.69,0,0,38.0,0.0,0.0,2.0,0.0,0.0
35107,173,-8,3.0,1016.0,7.58,0,0,44.0,0.0,0.0,2.0,0.0,0.0
35108,195,-9,1.0,1016.0,8.47,0,0,47.0,0.0,0.0,2.0,0.0,0.0
35109,239,-8,0.0,1017.0,9.36,0,0,54.0,0.0,0.0,2.0,0.0,0.0
35110,232,-8,0.0,1017.0,0.89,0,0,54.0,0.0,0.0,0.0,0.0,0.0
35111,242,-8,-1.0,1017.0,1.79,0,0,58.0,0.0,0.0,3.0,0.0,0.0
35112,269,-7,-1.0,1018.0,4.02,0,0,63.0,0.0,0.0,1.0,0.0,0.0
35113,264,-9,0.0,1018.0,7.15,0,0,50.0,0.0,0.0,1.0,0.0,0.0
35114,220,-9,1.0,1018.0,0.45,0,0,47.0,0.0,0.0,2.0,0.0,0.0
35115,146,-9,0.0,1019.0,4.02,0,0,50.0,0.0,0.0,1.0,0.0,0.0
35116,34,-9,1.0,1019.0,0.89,0,0,47.0,0.0,0.0,2.0,0.0,0.0
35117,34,-9,-2.0,1020.0,3.13,0,0,58.0,0.0,0.0,1.0,0.0,0.0
35118,35,-9,-1.0,1020.0,7.15,0,0,54.0,0.0,0.0,1.0,0.0,0.0
35119,45,-13,0.0,1020.0,0.89,0,0,36.0,0.0,0.0,2.0,0.0,0.0
35120,43,-13,-1.0,1022.0,3.13,0,0,39.0,0.0,0.0,1.0,0.0,0.0
35121,43,-12,-1.0,1023.0,7.15,0,0,42.0,0.0,0.0,1.0,0.0,0.0
35122,36,-13,4.0,1024.0,11.17,0,0,27.0,0.0,0.0,1.0,0.0,0.0
35123,36,-16,7.0,1025.0,14.3,0,0,17.0,0.0,0.0,1.0,0.0,0.0
35124,23,-16,8.0,1024.0,17.43,0,0,16.0,0.0,0.0,1.0,0.0,0.0
35125,25,-16,8.0,1023.0,20.56,0,0,16.0,0.0,0.0,1.0,0.0,0.0
35126,29,-17,9.0,1022.0,22.35,0,0,14.0,0.0,0.0,1.0,0.0,0.0
35127,26,-18,9.0,1022.0,1.79,0,0,12.0,0.0,0.0,3.0,0.0,0.0
35128,21,-17,8.0,1022.0,3.58,0,0,15.0,0.0,0.0,3.0,0.0,0.0
35129,25,-17,7.0,1022.0,1.79,0,0,16.0,0.0,0.0,0.0,0.0,0.0
35130,31,-17,5.0,1023.0,3.58,0,0,18.0,0.0,0.0,0.0,0.0,0.0
35131,43,-17,3.0,1023.0,0.45,0,0,21.0,0.0,0.0,2.0,0.0,0.0
35132,46,-17,3.0,1024.0,1.34,0,0,21.0,0.0,0.0,2.0,0.0,0.0
35133,50,-16,1.0,1024.0,2.23,0,0,26.0,0.0,0.0,2.0,0.0,0.0
35134,68,-13,-1.0,1024.0,2.68,0,0,39.0,0.0,0.0,2.0,0.0,0.0
35135,60,-11,-1.0,1025.0,1.79,0,0,46.0,0.0,0.0,0.0,0.0,0.0
35136,103,-8,-1.0,1025.0,4.92,0,0,58.0,0.0,0.0,0.0,0.0,0.0
35137,85,-6,-1.0,1026.0,6.71,0,0,68.0,0.0,0.0,0.0,0.0,0.0
35138,86,-6,-2.0,1025.0,8.5,0,0,74.0,0.0,0.0,0.0,0.0,0.0
35139,89,-7,-2.0,1025.0,0.89,0,0,68.0,0.0,0.0,2.0,0.0,0.0
35140,77,-7,-2.0,1025.0,1.79,0,0,68.0,0.0,0.0,0.0,0.0,0.0
35141,77,-9,-5.0,1025.0,0.45,0,0,73.0,0.0,0.0,2.0,0.0,0.0
35142,75,-9,-5.0,1025.0,1.34,0,0,73.0,0.0,0.0,2.0,0.0,0.0
35143,80,-9,-6.0,1025.0,1.79,0,0,79.0,0.0,0.0,2.0,0.0,0.0
35144,86,-7,-4.0,1025.0,0.89,0,0,79.0,0.0,0.0,0.0,0.0,0.0
35145,95,-7,-3.0,1025.0,0.89,0,0,73.0,0.0,0.0,2.0,0.0,0.0
35146,101,-6,-2.0,1025.0,0.89,0,0,74.0,0.0,0.0,0.0,0.0,0.0
35147,132,-6,-1.0,1025.0,1.78,0,0,68.0,0.0,0.0,0.0,0.0,0.0
35148,153,-5,-1.0,1024.0,3.57,0,0,74.0,0.0,0.0,0.0,0.0,0.0
35149,173,-6,0.0,1023.0,1.79,0,0,63.0,0.0,0.0,3.0,0.0,0.0
35150,178,-7,1.0,1021.0,0.89,0,0,55.0,0.0,0.0,2.0,0.0,0.0
35151,176,-7,2.0,1020.0,1.79,0,0,51.0,0.0,0.0,0.0,0.0,0.0
35152,209,-7,2.0,1020.0,0.89,0,0,51.0,0.0,0.0,2.0,0.0,0.0
